order_id,customer_id,order_date,order_status,payment_status,payment_method,currency,subtotal,discount_amount,tax_amount,shipping_amount,total_amount,shipping_country,shipping_city,shipping_postcode,device_type,traffic_source
12817,2317,15-11-2024 23:24,Completed,Failed,Wallet,USD,463.54,23.18,55.62,6.76,502.74,Montenegro,New Josephburgh,21916,Tablet,Email
12818,6157,30-08-2025 21:55,Cancelled,Paid,Wallet,USD,1987.38,298.11,238.49,10.14,1937.9,Samoa,Derekberg,55784,Tablet,Paid
12819,3613,27-02-2025 16:10,Returned,Failed,BankTransfer,USD,480.72,24.04,57.69,14.43,528.8,Guernsey,Collinston,11303,Mobile,Paid
12820,8764,13-10-2025 00:12,Completed,Failed,Wallet,USD,931.54,0,111.78,34.54,1077.86,Swaziland,Conleyburgh,69934,Mobile,Paid
12821,3769,22-12-2025 18:42,Returned,Failed,Wallet,USD,1422.82,0,170.74,5.85,1599.41,Iran,Simpsonstad,75137,Mobile,Email
12822,4397,19-10-2024 02:04,Cancelled,Paid,PayPal,USD,303.87,15.19,36.46,45.57,370.71,Madagascar,Davidburgh,60563,Mobile,Referral
12823,4683,17-11-2024 01:47,Cancelled,Failed,PayPal,USD,1438.56,0,172.63,4.67,1615.86,Christmas Island,Michaelville,94034,Desktop,Organic
12824,7533,22-12-2025 21:38,Returned,Pending,BankTransfer,USD,554.47,0,66.54,22.56,643.57,Macao,West Ericaville,81573,Desktop,Paid
12825,9704,03-03-2025 07:58,Completed,Pending,Wallet,USD,650.63,97.59,78.08,32.3,663.42,Martinique,North Courtney,8228,Desktop,Direct
12826,5786,31-08-2024 06:11,Cancelled,Failed,BankTransfer,USD,1038.43,51.92,124.61,48.47,1159.59,Peru,East Victoria,2251,Mobile,Direct
12827,3193,03-12-2025 22:59,Completed,Paid,PayPal,USD,655.11,98.27,78.61,25.77,661.22,Uzbekistan,Port Jeffrey,83984,Desktop,Paid
12828,8799,24-09-2025 07:54,Completed,Pending,Wallet,USD,1839.82,183.98,220.78,48.5,1925.12,Zimbabwe,South Julie,88902,Mobile,Paid
12829,5630,22-12-2024 00:51,Returned,Pending,Wallet,USD,993.63,99.36,119.24,2.94,1016.45,Vietnam,West Mary,44959,Desktop,Direct
12830,7156,06-01-2026 04:31,Pending,Refunded,Wallet,USD,1751.87,175.19,210.22,24.62,1811.52,Jersey,New Monica,69875,Tablet,Paid
12831,4352,06-12-2024 05:31,Returned,Failed,PayPal,USD,202.32,0,24.28,26.1,252.7,Thailand,Theresashire,69496,Mobile,Referral
12832,1374,17-04-2026 09:59,Cancelled,Paid,Wallet,USD,1723.23,172.32,206.79,47.52,1805.22,Pakistan,West Jerome,80178,Desktop,Organic
12833,687,03-05-2025 01:59,Completed,Paid,BankTransfer,USD,1513.69,151.37,181.64,19.83,1563.79,Netherlands Antilles,South Cheryl,35486,Desktop,Direct
12834,5874,01-02-2025 00:03,Returned,Refunded,BankTransfer,USD,1509.06,75.45,181.09,18.8,1633.5,Bermuda,Carrollborough,19418,Desktop,Email
12835,2981,08-05-2026 09:40,Pending,Paid,Card,USD,369.59,55.44,44.35,8.95,367.45,Palau,Camachoborough,28647,Desktop,Paid
12836,5189,06-10-2025 08:34,Completed,Refunded,Wallet,USD,1139.6,56.98,136.75,26.59,1245.96,Turks and Caicos Islands,North Margaretmouth,57757,Tablet,Organic
12837,9625,07-02-2025 02:37,Returned,Paid,PayPal,USD,1720.23,0,206.43,34.33,1960.99,Serbia,New Jeffrey,97921,Desktop,Direct
12838,1299,15-12-2024 02:07,Returned,Refunded,BankTransfer,USD,885.64,44.28,106.28,18.84,966.48,Poland,Mitchellmouth,48043,Mobile,Direct
12839,2949,22-04-2025 19:30,Returned,Paid,PayPal,USD,1534.47,76.72,184.14,47.27,1689.16,Syrian Arab Republic,Deniseton,18714,Mobile,Organic
12840,112,30-10-2024 18:16,Returned,Failed,PayPal,USD,972.99,145.95,116.76,11.41,955.21,Western Sahara,North Adrianbury,53119,Mobile,Organic
12841,7406,14-05-2026 17:57,Pending,Pending,PayPal,USD,1533.56,230.03,184.03,48.2,1535.76,Saint Vincent and the Grenadines,West Allenland,32193,Mobile,Paid
12842,6911,16-11-2025 04:45,Pending,Failed,Wallet,USD,1643,246.45,197.16,16.58,1610.29,Zimbabwe,Matthewburgh,89865,Desktop,Paid
12843,6353,18-09-2024 17:17,Completed,Pending,Wallet,USD,1505.96,150.6,180.72,19.41,1555.49,Argentina,Lake Kevinland,94265,Mobile,Organic
12844,417,15-08-2024 14:48,Pending,Failed,Wallet,USD,1665.62,0,199.87,16.72,1882.21,Jordan,Aguirreburgh,46479,Tablet,Paid
12845,4266,31-07-2025 05:55,Cancelled,Pending,BankTransfer,USD,1397.3,0,167.68,30.02,1595,Barbados,North Jonathan,62524,Tablet,Email
12846,1391,28-12-2025 03:52,Cancelled,Pending,Card,USD,1144.78,0,137.37,11.97,1294.12,France,South Michelle,72803,Desktop,Referral
12847,3004,23-09-2024 05:27,Pending,Refunded,Wallet,USD,1389.68,138.97,166.76,30.76,1448.23,Albania,Coxport,40301,Desktop,Referral
12848,2268,03-09-2025 11:05,Completed,Refunded,PayPal,USD,1119.19,0,134.3,49.96,1303.45,Czech Republic,East David,40004,Mobile,Paid
12849,7594,07-09-2025 07:19,Returned,Failed,Wallet,USD,65.59,3.28,7.87,37.06,107.24,Iran,Lake Misty,16131,Tablet,Paid
12850,5787,09-07-2026 07:42,Cancelled,Pending,Card,USD,657.43,65.74,78.89,45.69,716.27,Nepal,Crawfordfort,35382,Desktop,Direct
12851,1538,02-03-2026 17:58,Cancelled,Failed,BankTransfer,USD,1437.85,215.68,172.54,15.23,1409.94,Paraguay,East Karen,68375,Tablet,Paid
12852,70,30-03-2026 20:44,Pending,Pending,BankTransfer,USD,346.63,0,41.6,12.86,401.09,Tunisia,Stephanieborough,80355,Mobile,Referral
12853,8040,01-07-2025 18:08,Returned,Refunded,Card,USD,990.12,0,118.81,35.78,1144.71,Rwanda,Baileybury,43785,Tablet,Email
12854,7851,05-06-2026 17:19,Completed,Pending,Wallet,USD,472.47,70.87,56.7,37.46,495.76,Timor-Leste,Port Brendamouth,76013,Mobile,Organic
12855,5259,23-12-2025 22:23,Pending,Pending,PayPal,USD,322.27,48.34,38.67,11.76,324.36,Liberia,Powersport,22105,Tablet,Email
12856,592,17-11-2024 20:49,Pending,Failed,PayPal,USD,453.89,22.69,54.47,26.11,511.78,Mexico,South Kimberlyton,12103,Desktop,Organic
12857,1694,05-12-2025 08:33,Returned,Pending,Card,USD,719.9,35.99,86.39,30.15,800.45,Tajikistan,Port Teresa,88257,Mobile,Email
12858,8918,18-04-2025 01:33,Completed,Refunded,Card,USD,661.78,0,79.41,7.66,748.85,Iceland,Port John,63631,Tablet,Paid
12859,3044,10-02-2025 03:53,Pending,Failed,BankTransfer,USD,833.36,125,100,11.21,819.57,Jordan,West Michaelberg,16709,Tablet,Direct
12860,7984,29-08-2025 14:37,Pending,Refunded,Wallet,USD,1177.58,117.76,141.31,37.87,1239,Armenia,Morrisonmouth,97204,Tablet,Direct
12861,8581,25-04-2025 04:24,Pending,Paid,Card,USD,1056.51,105.65,126.78,29.9,1107.54,San Marino,Craigfurt,2017,Mobile,Email
12862,4244,07-11-2025 06:12,Pending,Failed,Wallet,USD,454.5,0,54.54,3.02,512.06,Sri Lanka,Hunterport,85698,Desktop,Organic
12863,1742,30-07-2025 22:27,Completed,Refunded,PayPal,USD,1772.42,88.62,212.69,1.9,1898.39,Serbia,Jennyport,14965,Tablet,Paid
12864,4634,23-03-2026 05:55,Cancelled,Pending,BankTransfer,USD,292.63,0,35.12,0.55,328.3,Niue,Port Susanberg,70729,Mobile,Email
12865,7641,26-02-2025 19:46,Returned,Failed,Wallet,USD,106.47,15.97,12.78,3.91,107.19,Iceland,West Emilyhaven,24182,Desktop,Organic
12866,2689,04-09-2025 13:38,Completed,Refunded,PayPal,USD,1719.1,85.95,206.29,41.95,1881.39,Saint Pierre and Miquelon,South Melanie,80595,Mobile,Paid
12867,7781,30-08-2024 02:33,Returned,Pending,Card,USD,329.78,16.49,39.57,4.39,357.25,Western Sahara,West Jennifer,62328,Tablet,Email
12868,804,31-03-2026 13:47,Returned,Failed,Wallet,USD,1281.64,128.16,153.8,18.31,1325.59,Korea,North Aprilfort,90114,Mobile,Paid
12869,5444,01-04-2025 04:00,Pending,Failed,BankTransfer,USD,97.53,9.75,11.7,47.72,147.2,Burundi,Susanmouth,52013,Desktop,Organic
12870,3201,03-01-2025 08:47,Cancelled,Failed,Wallet,USD,1043.03,0,125.16,39.4,1207.59,Uruguay,Robertland,15916,Mobile,Referral
12871,5903,08-06-2026 05:51,Cancelled,Refunded,BankTransfer,USD,1252.59,0,150.31,22.89,1425.79,Moldova,North Isaiahberg,14874,Tablet,Email
12872,8952,13-03-2025 01:01,Returned,Paid,PayPal,USD,1176.36,117.64,141.16,33.9,1233.78,Moldova,East Zacharyport,91416,Desktop,Direct
12873,4802,31-03-2026 03:34,Cancelled,Refunded,Card,USD,1996.64,99.83,239.6,45.63,2182.04,Uganda,Patricktown,64149,Mobile,Direct
12874,3940,21-03-2026 04:55,Completed,Refunded,PayPal,USD,1309.08,65.45,157.09,14.45,1415.17,South Georgia and the South Sandwich Islands,East Frankchester,9060,Tablet,Referral
12875,6898,11-11-2024 20:26,Returned,Pending,Wallet,USD,857.69,85.77,102.92,3.22,878.06,Bahrain,Paulmouth,82014,Mobile,Paid
12876,3038,02-06-2026 04:03,Cancelled,Pending,BankTransfer,USD,992.73,0,119.13,48.66,1160.52,Congo,Crawfordtown,17366,Tablet,Referral
12877,9312,18-10-2025 00:48,Pending,Paid,PayPal,USD,1951.97,292.8,234.24,14.91,1908.32,Mali,Port Samuel,4509,Mobile,Direct
12878,1471,21-01-2025 18:31,Cancelled,Pending,Card,USD,1649.42,164.94,197.93,27.8,1710.21,Puerto Rico,East Bethany,9156,Mobile,Organic
12879,9286,04-01-2026 03:30,Cancelled,Paid,BankTransfer,USD,73.08,10.96,8.77,28.19,99.08,France,North Maria,91049,Tablet,Direct
12880,1358,09-12-2025 10:12,Cancelled,Paid,Wallet,USD,1345.02,201.75,161.4,32.75,1337.42,Switzerland,Port Sean,51781,Desktop,Referral
12881,6943,05-08-2025 05:38,Cancelled,Paid,Card,USD,1902.3,190.23,228.28,6.5,1946.85,Uzbekistan,New Ashley,52923,Mobile,Email
12882,8125,22-11-2025 02:24,Returned,Pending,Card,USD,562.24,0,67.47,14.07,643.78,Tonga,North Nicholas,71684,Desktop,Email
12883,6936,05-09-2024 17:28,Returned,Refunded,Card,USD,11.98,1.8,1.44,40.71,52.33,Northern Mariana Islands,East Ricky,66884,Desktop,Organic
12884,4088,22-07-2025 18:38,Cancelled,Paid,BankTransfer,USD,1548.14,154.81,185.78,6.25,1585.36,Bermuda,Hannahland,85521,Desktop,Email
12885,4679,25-05-2025 00:48,Returned,Paid,Wallet,USD,439.49,65.92,52.74,44.66,470.97,Somalia,Woodsburgh,89052,Tablet,Email
12886,7927,27-06-2025 04:53,Completed,Failed,BankTransfer,USD,491.96,24.6,59.04,0.84,527.24,Puerto Rico,Chloeport,58425,Desktop,Direct
12887,3510,09-07-2025 12:29,Returned,Pending,Wallet,USD,515.06,0,61.81,43.85,620.72,Guadeloupe,East Michaelshire,46930,Desktop,Referral
12888,9054,17-12-2024 02:34,Completed,Paid,Card,USD,1661.04,0,199.32,31.84,1892.2,Montserrat,South Davidville,37653,Tablet,Email
12889,6477,06-01-2026 19:36,Completed,Failed,Card,USD,1001.48,100.15,120.18,41.89,1063.4,Fiji,West Jenniferchester,71886,Mobile,Paid
12890,3625,26-04-2025 10:43,Pending,Paid,BankTransfer,USD,382.29,57.34,45.87,22.77,393.59,Luxembourg,Debrastad,14311,Tablet,Organic
12891,6136,30-10-2025 13:23,Completed,Pending,Wallet,USD,339.87,0,40.78,42.18,422.83,Comoros,Hamiltonhaven,35921,Tablet,Paid
12892,5874,12-01-2025 13:19,Returned,Refunded,Wallet,USD,915.79,137.37,109.89,48.99,937.3,Malawi,Port Johnton,62129,Desktop,Direct
12893,4486,15-01-2025 20:00,Returned,Paid,Wallet,USD,579.88,28.99,69.59,46.66,667.14,Aruba,New Diana,31918,Mobile,Direct
12894,7833,22-03-2025 07:54,Cancelled,Pending,PayPal,USD,691.05,34.55,82.93,25.05,764.48,Kyrgyz Republic,North Danielletown,83989,Desktop,Email
12895,6860,03-02-2025 09:03,Cancelled,Refunded,Wallet,USD,566.26,56.63,67.95,47.84,625.42,Bolivia,East Dustinfort,97858,Desktop,Organic
12896,6687,17-08-2025 07:30,Cancelled,Paid,PayPal,USD,1589.03,0,190.68,17.67,1797.38,Angola,Howardmouth,31430,Desktop,Direct
12897,3676,05-12-2025 14:29,Cancelled,Pending,Wallet,USD,1887.04,0,226.44,29.28,2142.76,Taiwan,South William,81665,Desktop,Referral
12898,3639,06-12-2024 11:01,Returned,Failed,Card,USD,1577.65,78.88,189.32,4.7,1692.79,French Polynesia,Jonathanshire,73648,Tablet,Direct
12899,7590,12-09-2024 23:32,Cancelled,Pending,BankTransfer,USD,366.02,18.3,43.92,4.88,396.52,Syrian Arab Republic,East James,2888,Mobile,Organic
12900,5529,09-07-2025 12:54,Pending,Failed,PayPal,USD,213.87,32.08,25.66,43.06,250.51,Saint Pierre and Miquelon,Sarahmouth,21600,Desktop,Email
12901,9461,24-04-2026 08:16,Returned,Pending,Wallet,USD,1224.34,61.22,146.92,11.59,1321.63,Burundi,West Christophershire,93786,Mobile,Referral
12902,7130,22-12-2024 23:44,Completed,Failed,PayPal,USD,1945.44,194.54,233.45,19.27,2003.62,Bangladesh,East Jennifershire,41572,Mobile,Referral
12903,8500,18-03-2026 03:25,Completed,Failed,BankTransfer,USD,838.16,125.72,100.58,11.38,824.4,Thailand,North Lorifort,49377,Tablet,Referral
12904,5563,31-08-2025 15:43,Returned,Pending,Wallet,USD,1933.82,0,232.06,26.63,2192.51,Oman,Jonathanborough,21131,Tablet,Email
12905,9670,08-05-2025 15:25,Completed,Failed,Wallet,USD,1814.32,0,217.72,33.06,2065.1,Netherlands,Cannonberg,89787,Tablet,Direct
12906,987,31-10-2024 14:28,Cancelled,Refunded,Card,USD,497.91,0,59.75,18.29,575.95,Gabon,Hunterfurt,43099,Desktop,Email
12907,3556,19-05-2025 16:20,Completed,Paid,Card,USD,178.88,0,21.47,10.79,211.14,Guyana,Sarastad,64957,Mobile,Organic
12908,5453,28-03-2026 17:41,Cancelled,Pending,BankTransfer,USD,1922.15,192.22,230.66,21.99,1982.58,Jordan,Hodgesfurt,51525,Tablet,Organic
12909,9269,28-07-2025 12:04,Completed,Paid,PayPal,USD,673,67.3,80.76,3.43,689.89,Malawi,Keithborough,48088,Tablet,Referral
12910,2168,09-06-2026 08:01,Cancelled,Pending,Wallet,USD,47.52,2.38,5.7,11.56,62.4,Colombia,Joeville,8913,Tablet,Organic
12911,6586,15-02-2025 06:23,Cancelled,Failed,PayPal,USD,443.43,66.51,53.21,47.1,477.23,Japan,Port Melissa,57110,Desktop,Paid
12912,9484,06-10-2025 08:07,Cancelled,Failed,Wallet,USD,89.33,13.4,10.72,3.98,90.63,Korea,Lake Nathanville,7814,Tablet,Email
12913,910,01-12-2025 17:25,Completed,Pending,Card,USD,1019.55,0,122.35,45.33,1187.23,Solomon Islands,New Charles,86368,Mobile,Direct
12914,2277,12-04-2025 00:13,Pending,Refunded,BankTransfer,USD,1557.47,233.62,186.9,37.79,1548.54,Slovenia,Williambury,18589,Mobile,Paid
12915,9245,15-09-2025 05:19,Completed,Failed,BankTransfer,USD,1978.68,98.93,237.44,36,2153.19,Syrian Arab Republic,Lindsayfurt,43073,Tablet,Direct
12916,4553,26-06-2026 08:41,Pending,Paid,PayPal,USD,1463.72,73.19,175.65,10.78,1576.96,Dominica,New Pamelafort,5027,Mobile,Referral
12917,6138,12-08-2024 05:14,Returned,Paid,PayPal,USD,1822.63,0,218.72,41.73,2083.08,Turkey,Port Joshuafurt,98673,Desktop,Email
12918,499,29-04-2026 06:36,Pending,Failed,Wallet,USD,213.32,32,25.6,16.85,223.77,Iceland,Lake Danielletown,37079,Desktop,Organic
12919,9681,02-11-2024 07:57,Cancelled,Pending,Wallet,USD,1601.34,0,192.16,28.41,1821.91,British Virgin Islands,South Jeanne,22606,Mobile,Email
12920,7988,11-01-2026 12:45,Pending,Failed,BankTransfer,USD,390.17,0,46.82,10.47,447.46,Brazil,Patriciaton,48849,Tablet,Direct
12921,1995,21-07-2024 02:12,Cancelled,Pending,PayPal,USD,52.74,5.27,6.33,26.8,80.6,Wallis and Futuna,Woodmouth,67973,Desktop,Paid
12922,7922,05-05-2026 10:23,Cancelled,Failed,BankTransfer,USD,1515.64,227.35,181.88,39.97,1510.14,Syrian Arab Republic,Port Williambury,76136,Desktop,Direct
12923,4499,09-02-2025 04:41,Completed,Failed,BankTransfer,USD,1012.75,0,121.53,27.42,1161.7,Germany,Lake Robert,99690,Tablet,Referral
12924,9150,17-11-2024 11:30,Completed,Paid,Wallet,USD,1165.1,58.25,139.81,28.31,1274.97,Gambia,North Jessicatown,4283,Mobile,Direct
12925,9132,12-04-2026 09:22,Cancelled,Refunded,Card,USD,396.77,59.52,47.61,31.14,416,Serbia,Hillchester,68523,Mobile,Organic
12926,1599,02-01-2025 12:27,Completed,Refunded,Card,USD,413.81,0,49.66,33.7,497.17,Saint Vincent and the Grenadines,Paceview,54108,Desktop,Paid
12927,9488,23-03-2026 09:51,Pending,Paid,BankTransfer,USD,33.33,5,4,18.31,50.64,Lesotho,West Katherinechester,99512,Tablet,Organic
12928,4717,11-01-2026 10:57,Pending,Paid,Wallet,USD,667.67,66.77,80.12,26.75,707.77,United States Minor Outlying Islands,North Andreahaven,76829,Desktop,Referral
12929,7076,30-10-2025 11:58,Pending,Pending,Wallet,USD,1311.26,196.69,157.35,13.3,1285.22,South Africa,East Charlesfurt,43448,Desktop,Organic
12930,5108,29-05-2025 12:30,Completed,Refunded,Wallet,USD,71.44,10.72,8.57,41.39,110.68,Rwanda,Davidbury,33237,Desktop,Paid
12931,8632,17-07-2025 13:36,Returned,Failed,Wallet,USD,684.57,0,82.15,4.11,770.83,Sao Tome and Principe,Blakeland,19620,Tablet,Email
12932,9595,01-01-2026 18:39,Completed,Failed,PayPal,USD,938.3,93.83,112.6,4.56,961.63,North Macedonia,Nicholasland,21714,Desktop,Referral
12933,3927,04-10-2025 14:40,Pending,Paid,Card,USD,453.5,68.02,54.42,4.99,444.89,Philippines,North Stephanie,47449,Desktop,Paid
12934,5634,14-12-2024 18:08,Returned,Refunded,PayPal,USD,1262.34,126.23,151.48,33.19,1320.78,British Virgin Islands,Lake Jodi,71041,Tablet,Direct
12935,6622,31-07-2024 11:57,Returned,Pending,Card,USD,20.14,2.01,2.42,34.46,55.01,Grenada,Suarezview,74684,Tablet,Email
12936,9348,28-09-2025 00:55,Completed,Failed,PayPal,USD,152.75,0,18.33,26.03,197.11,Armenia,New Joshuaton,5241,Tablet,Organic
12937,5334,15-10-2024 14:15,Cancelled,Paid,Card,USD,1869.07,186.91,224.29,36.51,1942.96,Brazil,Nicholasville,14183,Desktop,Direct
12938,3061,15-02-2025 13:10,Completed,Paid,Wallet,USD,748.95,112.34,89.87,44.3,770.78,Indonesia,North Madison,4779,Desktop,Referral
12939,8208,04-02-2026 18:20,Cancelled,Failed,Wallet,USD,167.89,25.18,20.15,33.88,196.74,Comoros,Marisaborough,95759,Tablet,Direct
12940,5526,14-10-2025 06:56,Cancelled,Pending,BankTransfer,USD,1005.02,150.75,120.6,25.19,1000.06,Honduras,West Amymouth,65612,Desktop,Organic
12941,7725,25-09-2025 07:51,Pending,Refunded,Card,USD,1229.81,184.47,147.58,30.38,1223.3,Poland,Clarkbury,2933,Mobile,Referral
12942,5869,08-01-2026 01:01,Cancelled,Pending,PayPal,USD,1084.96,0,130.2,40.31,1255.47,Ireland,Staceyland,76545,Desktop,Paid
12943,6077,13-01-2025 16:40,Pending,Paid,BankTransfer,USD,23.29,0,2.79,22.52,48.6,Morocco,East Janicebury,8741,Mobile,Referral
12944,1738,21-08-2024 21:36,Completed,Pending,Wallet,USD,1505.02,75.25,180.6,11.61,1621.98,American Samoa,Port Brendafort,26108,Desktop,Referral
12945,6577,18-11-2024 20:23,Returned,Pending,BankTransfer,USD,1552.71,232.91,186.33,26.07,1532.2,Egypt,Deborahstad,858,Tablet,Paid
12946,475,25-10-2025 01:50,Pending,Refunded,Wallet,USD,723.33,0,86.8,7.11,817.24,Sweden,South Rachelbury,9133,Mobile,Direct
12947,9475,22-05-2026 14:55,Cancelled,Pending,PayPal,USD,1001.97,50.1,120.24,34.81,1106.92,Russian Federation,Port Nicholas,11991,Mobile,Email
12948,9747,22-01-2026 22:08,Pending,Failed,Wallet,USD,631.8,31.59,75.82,29.63,705.66,San Marino,Annchester,38113,Mobile,Organic
12949,9641,08-10-2025 11:15,Cancelled,Refunded,Wallet,USD,1119.03,55.95,134.28,29.83,1227.19,Germany,Kirkfort,41766,Desktop,Referral
12950,4751,21-06-2026 15:32,Returned,Failed,BankTransfer,USD,606.17,60.62,72.74,20.27,638.56,Trinidad and Tobago,Bellfurt,7725,Mobile,Paid
12951,4362,01-08-2024 02:37,Pending,Refunded,BankTransfer,USD,1554.69,0,186.56,18.74,1759.99,Lithuania,Alexanderborough,85898,Tablet,Email
12952,2877,24-01-2025 00:41,Completed,Failed,BankTransfer,USD,1396.36,0,167.56,0.29,1564.21,Sudan,Craigburgh,50641,Desktop,Paid
12953,2690,29-03-2025 20:12,Cancelled,Refunded,PayPal,USD,1016.99,50.85,122.04,2.22,1090.4,Guam,Port Johnchester,99799,Mobile,Referral
12954,4318,02-03-2026 09:20,Pending,Pending,Card,USD,1228.02,184.2,147.36,47.09,1238.27,Mongolia,Hillhaven,72772,Desktop,Referral
12955,2232,10-10-2024 09:01,Completed,Refunded,Wallet,USD,579.98,87,69.6,7.74,570.32,France,Cynthiashire,16145,Tablet,Direct
12956,4971,15-03-2025 22:24,Completed,Paid,PayPal,USD,1717.58,85.88,206.11,11.23,1849.04,Bulgaria,Hannahfort,24899,Tablet,Paid
12957,4832,18-07-2025 05:46,Completed,Failed,Card,USD,34.46,3.45,4.14,8.98,44.13,Libyan Arab Jamahiriya,New Christymouth,89869,Mobile,Organic
12958,8282,05-02-2026 20:10,Completed,Paid,Wallet,USD,11.05,1.11,1.33,20.13,31.4,Rwanda,South Karenland,62779,Mobile,Referral
12959,1912,25-03-2026 18:41,Cancelled,Paid,Card,USD,352.62,52.89,42.31,23.33,365.37,Afghanistan,Kimchester,38834,Tablet,Organic
12960,43,23-01-2025 16:43,Completed,Failed,BankTransfer,USD,1555.69,233.35,186.68,21.08,1530.1,Jamaica,Kaylaport,56344,Mobile,Email
12961,9975,03-04-2025 11:06,Returned,Pending,PayPal,USD,1514.87,75.74,181.78,32.29,1653.2,Cote d'Ivoire,Lake Christopher,88454,Desktop,Organic
12962,5614,28-09-2025 19:00,Returned,Refunded,PayPal,USD,1062.68,159.4,127.52,42.95,1073.75,Bahrain,Jenniferside,4305,Tablet,Direct
12963,6396,04-01-2025 09:12,Pending,Failed,BankTransfer,USD,803.27,120.49,96.39,5.71,784.88,Barbados,Lake Brianfort,29889,Desktop,Direct
12964,3004,13-10-2024 16:27,Cancelled,Failed,PayPal,USD,1248.52,0,149.82,16.03,1414.37,American Samoa,Williamsshire,17578,Desktop,Organic
12965,5566,29-07-2025 05:06,Cancelled,Failed,Wallet,USD,1151.23,172.68,138.15,17.53,1134.23,Portugal,New Davidstad,16468,Mobile,Email
12966,8949,21-09-2024 02:28,Completed,Failed,Card,USD,1468.05,146.81,176.17,47.64,1545.05,Niue,Port Donald,19472,Desktop,Referral
12967,2441,08-02-2025 18:30,Returned,Failed,Wallet,USD,1775.02,177.5,213,25.7,1836.22,San Marino,South Charlesshire,74978,Mobile,Direct
12968,3506,05-10-2024 18:11,Returned,Failed,BankTransfer,USD,179.25,0,21.51,36.81,237.57,Mauritius,Ellismouth,25839,Desktop,Paid
12969,3137,29-12-2025 15:59,Cancelled,Failed,Card,USD,518.38,77.76,62.21,11.21,514.04,San Marino,North John,18392,Mobile,Referral
12970,6356,08-03-2026 07:12,Returned,Refunded,Card,USD,1805.41,180.54,216.65,34.57,1876.09,Burundi,New Matthew,30095,Desktop,Direct
12971,5820,19-03-2026 02:23,Completed,Refunded,Card,USD,1465.29,219.79,175.83,36.18,1457.51,Bermuda,Paulberg,39731,Tablet,Direct
12972,1398,17-08-2024 03:02,Pending,Refunded,Card,USD,1329.43,132.94,159.53,31.99,1388.01,Micronesia,West Nancytown,82539,Mobile,Organic
12973,1297,02-10-2025 09:19,Returned,Paid,PayPal,USD,72.68,3.63,8.72,15.95,93.72,Palau,Port Nicole,5428,Mobile,Referral
12974,4971,05-05-2026 06:12,Returned,Paid,PayPal,USD,480.47,72.07,57.66,30.13,496.19,Andorra,Floresside,93851,Tablet,Organic
12975,8360,17-01-2025 20:21,Pending,Refunded,BankTransfer,USD,472.55,47.26,56.71,2.76,484.76,Togo,Keithhaven,14531,Mobile,Email
12976,9188,03-04-2025 03:29,Returned,Pending,BankTransfer,USD,215.69,10.78,25.88,17.74,248.53,Central African Republic,Patrickfort,12521,Desktop,Organic
12977,5352,19-10-2024 03:15,Cancelled,Failed,Wallet,USD,1991.62,298.74,238.99,48.63,1980.5,Hong Kong,West Stacy,49161,Desktop,Direct
12978,3890,10-07-2025 13:39,Pending,Failed,Card,USD,255.92,38.39,30.71,42.72,290.96,Philippines,Katrinamouth,88526,Mobile,Email
12979,6513,16-04-2026 02:00,Completed,Pending,Card,USD,1126.57,0,135.19,35.35,1297.11,India,South Angelahaven,31072,Desktop,Paid
